Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Land Surface Temperature,EN.LND.LTMP.DC,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.8744454,14.8741726,16.6254119,14.1238672,15.8732179,16.3742734,16.8753589,16.1240679,17.1250103,15.8749383,16.8756568,14.3742995,16.2568241,17.6247395,15.8748593,16.3756739,15.8743288,15.6248707,15.1234202,16.3737901,17.1243575,17.2494753,..
Land Surface Temperature,EN.LND.LTMP.DC,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.6251563,37.1271838,35.8757945,36.6255201,36.1252276,37.3753572,36.125835,35.3753443,36.6256711,37.8758679,36.6267781,36.8758076,36.6262977,36.3757416,36.874788,37.3747471,37.6254898,38.3741296,35.8743765,37.1271419,35.1258631,37.6238866,..
Land Surface Temperature,EN.LND.LTMP.DC,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3456142,30.653766,30.5266051,30.28032,30.817361,30.5993789,30.7152055,30.4010221,30.0908286,31.0277155,29.7844847,30.2168583,30.1608751,30.5915453,31.0334163,29.7809793,29.9254778,30.2831924,31.0376112,30.4008303,30.9707221,30.6024565,..
Land Surface Temperature,EN.LND.LTMP.DC,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5629717,12.062258,12.310935,12.4390022,12.436554,11.5620944,12.186649,12.8762746,13.1872424,12.938052,10.9354373,11.814028,10.8120403,12.0630806,13.6876205,13.3136115,12.5600016,12.5604164,12.9370113,13.9372297,12.9365393,13.188261,..
Land Surface Temperature,EN.LND.LTMP.DC,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.0616123,15.8128843,15.562919,14.9380045,16.1876536,15.0624559,15.6869554,16.1873501,15.6881886,16.0631396,14.6877808,14.9377432,14.6872725,15.6875345,16.3130279,17.0624601,16.6870558,16.1883905,16.3121051,16.9361756,16.4377285,16.4376283,..
Land Surface Temperature,EN.LND.LTMP.DC,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.6864966,39.0323846,39.1556763,38.4045045,38.7817053,38.0934718,38.6564449,37.8440216,37.1562594,37.2812401,39.5932133,37.5952092,37.9686696,38.0316118,39.2193952,38.3443169,39.5311442,39.530772,38.7801279,39.7204992,40.4375326,40.4061036,..
Land Surface Temperature,EN.LND.LTMP.DC,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.8738697,9.37352204,9.87552186,8.12490902,9.62372995,9.12572302,10.8774678,11.3774558,10.6308809,8.37347206,8.87783686,9.62447142,9.1225453,11.1294363,10.3783283,10.1262053,10.124194,9.62177768,10.1270317,11.1303549,9.87500255,10.6294901,..
Land Surface Temperature,EN.LND.LTMP.DC,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.3118278,24.8113439,25.0612182,25.1864249,24.9363631,25.3116011,25.4369136,25.1874884,24.3117997,25.0620102,25.6860939,24.6862582,25.6867904,25.1867261,25.3118169,25.8120991,25.8115269,25.4369596,25.4380727,26.5623271,26.561924,25.6862573,..
Land Surface Temperature,EN.LND.LTMP.DC,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3437849,7.1562799,9.78156017,8.71917932,8.65609533,8.4678381,9.71871499,10.5309356,10.4066238,8.53185259,7.40545061,10.031695,7.96843139,9.04612393,10.3590608,10.5933007,9.9053096,9.28094903,11.9063158,11.5942303,10.9695174,7.96822902,..
Land Surface Temperature,EN.LND.LTMP.DC,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.4371875,25.8084882,25.0644672,25.1898418,25.5582442,25.0635812,24.5639951,24.9367014,25.6894779,24.8131033,26.6889999,24.0602865,25.314474,25.3156739,25.6867379,24.9390656,26.1855071,26.0611986,25.6857092,25.0625757,25.4382927,26.0646502,..
Land Surface Temperature,EN.LND.LTMP.DC,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.0309126,23.7813054,23.2165064,24.6548405,23.9062654,24.2814112,22.4687825,24.5306437,24.1551926,23.3450753,24.4676335,22.9691666,23.7205348,25.0313745,24.0306516,26.0301849,25.4691832,24.9680302,25.1554919,26.6575722,23.7814104,22.7815558,..
Land Surface Temperature,EN.LND.LTMP.DC,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.9682354,25.9052309,25.8438602,26.0928008,25.3905401,25.3435942,25.781113,25.7805142,25.8436857,26.0307509,26.218028,25.8436243,25.9060984,26.2175786,26.2181311,26.4064704,26.6560549,26.03064,26.5300028,26.9681696,26.5936363,26.2181977,..
Land Surface Temperature,EN.LND.LTMP.DC,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.0627854,36.5613273,35.8112502,35.9361914,35.6871722,35.5617751,35.8119654,36.0623158,35.8116245,36.3115224,36.8122404,35.6870544,36.3121075,36.1871344,36.5612193,36.0610511,36.6865098,35.6867903,36.3129151,36.1870899,36.6871142,36.6869548,..
Land Surface Temperature,EN.LND.LTMP.DC,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9207692,13.0033333,14.3335556,14.1792923,13.3045,12.7665217,12.97,14.1798644,12.8351163,13.6083901,12.5907447,14.8717391,13.7288433,13.2600818,15.3908553,14.8347002,15.0601336,14.0950979,15.8709091,14.7215909,14.9682834,13.4146538,..
Land Surface Temperature,EN.LND.LTMP.DC,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2813887,8.78050635,12.156303,10.2185439,9.46850403,9.9684711,11.155365,11.4061066,12.0939651,10.0935775,8.78118254,10.9682972,9.53084627,10.0934676,11.4063508,12.2182997,11.3439543,11.2183468,13.7811293,13.2180072,12.2815285,9.15664318,..
Land Surface Temperature,EN.LND.LTMP.DC,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7787218,12.8261099,14.7207117,15.4208931,13.7041506,13.9855821,14.1402654,15.0766062,14.4066638,14.9061484,15.7847643,15.5315701,13.4101669,14.38971,15.6687577,16.2828237,14.5943115,15.7161091,16.9091626,16.076666,16.1547057,14.5944752,..
Land Surface Temperature,EN.LND.LTMP.DC,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.4380352,31.3133107,30.8124822,30.5621001,30.3119958,30.8123726,31.3129504,30.812807,30.6875458,31.1874232,31.6870908,31.0628611,30.8126356,31.8120401,31.8123704,31.3124512,31.6881732,31.8126074,32.0623768,31.8127931,32.1873565,32.1876854,..
Land Surface Temperature,EN.LND.LTMP.DC,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.6880842,31.1881663,30.3117675,30.561271,29.6870605,31.5631349,30.061836,30.3131861,30.8110773,30.3126314,31.0626536,30.6856033,30.8136437,31.5632034,31.4366317,31.8112886,32.0604298,30.938113,31.0625512,30.9394331,31.5614342,31.686427,..
Land Surface Temperature,EN.LND.LTMP.DC,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.8763683,27.6258236,27.5627644,27.4381217,27.4385587,27.6873713,27.4371667,27.5628081,27.4378809,27.9380103,27.9379082,27.5632715,28.0635731,28.063295,28.0631456,28.0620196,28.4382084,27.8124308,28.0626502,28.1876306,28.0623781,27.9384117,..
Land Surface Temperature,EN.LND.LTMP.DC,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Land Surface Temperature,EN.LND.LTMP.DC,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.8126114,39.6871273,38.6873827,38.063248,38.687036,38.1870132,38.4368713,38.6872626,38.1869265,38.687415,38.8125139,38.6874191,37.5616746,39.4377642,38.6872694,37.4362764,38.8119258,38.0622118,38.186884,39.3126275,39.1878327,39.5628172,..
Land Surface Temperature,EN.LND.LTMP.DC,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.9805828,26.084418,26.1634091,25.2606305,26.1409968,24.955,25.6389267,26.0491061,25.7706522,25.3565895,25.7053494,25.5424638,25.8309295,26.2402222,25.9913043,25.6327008,27.1142154,26.2076792,25.9976087,25.2383891,26.6056522,25.7601736,..
Land Surface Temperature,EN.LND.LTMP.DC,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.57,25.54,..,..,29.15,28.19,..,..,..,27.87,..,..,..,..,..,27.12,..,29.37,..,..,27.51,..
Land Surface Temperature,EN.LND.LTMP.DC,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.4374996,39.6871594,38.1870425,37.4371825,38.4376719,38.1873282,38.4371761,38.6870311,37.8121757,38.6874898,38.937073,38.5620307,37.4375431,39.1874903,38.8121084,37.562696,39.0623089,38.5624103,37.5622753,38.9373512,38.8124884,38.6870858,..
Land Surface Temperature,EN.LND.LTMP.DC,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.9047717,26.5946377,26.3440965,26.3430571,25.9127302,25.8426457,26.2772988,26.162393,26.212011,26.4139855,26.9076155,27.3446598,26.9126566,27.0879676,26.5939276,26.4073862,26.0219655,26.9664836,26.657709,26.7183391,26.4681827,26.6531725,..
Land Surface Temperature,EN.LND.LTMP.DC,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.3748438,31.8753558,31.8744757,31.3749825,30.3750561,31.875755,31.6256727,30.8749279,31.3754149,31.8751494,30.8743587,32.8745093,32.1248205,31.8754284,30.8751242,30.374266,31.6238797,32.12499,31.3753769,31.8746164,32.3748178,31.8751548,..
Land Surface Temperature,EN.LND.LTMP.DC,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.0793845,25.2015345,25.1417691,25.2348192,25.3350169,25.1723262,24.7940229,25.4797417,24.73674,25.5780626,25.2594029,25.3614845,25.3939795,25.708703,25.6075982,25.4198087,26.0173873,25.4070273,26.0436048,25.2991565,25.4823756,25.4852684,..
Land Surface Temperature,EN.LND.LTMP.DC,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.9063284,17.406284,17.9058551,17.4061652,18.2192097,17.1574172,16.3440683,22.1572426,18.5307519,20.5299779,16.5927228,18.9065411,19.781013,18.5931276,19.9693474,20.7806174,18.4682769,18.8438968,19.1567193,20.5945399,21.3444127,18.2822723,..
Land Surface Temperature,EN.LND.LTMP.DC,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.0331579,18.7636364,18.8281818,20.475,19.1015556,18.6952174,19.4534783,19.7513333,18.8636364,19.5891304,17.8727273,19.806,19.2634783,18.8872727,19.3717391,19.78,19.216087,19.5352174,18.9877778,19.4473333,19.0630435,18.7630435,..
Land Surface Temperature,EN.LND.LTMP.DC,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.1259471,13.1228652,14.1233324,11.8742845,14.8741505,13.6248453,15.6253575,16.8762172,15.3748788,14.3746406,13.1244475,12.8730253,11.8733332,12.3748537,15.3745911,15.3766732,13.1247057,15.3746119,14.8743519,15.8755473,13.6247127,13.8746771,..
Land Surface Temperature,EN.LND.LTMP.DC,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.4369278,14.3169107,14.5644144,14.683191,13.564181,12.1943079,13.4360198,15.4425064,15.1870541,14.4400854,13.8115019,14.5648648,14.5640387,14.6927909,15.5619809,15.0631902,14.5663089,15.3106093,14.8122753,15.0555011,15.5632202,14.9396151,..
Land Surface Temperature,EN.LND.LTMP.DC,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.8736456,31.8746702,31.1239828,30.6252551,30.6231332,31.6232739,30.6246023,31.6253939,30.3762004,31.3743256,30.6229853,30.6254724,31.3733983,31.6256188,31.3748906,31.3754477,32.3753004,32.3750792,29.3750278,32.1258943,32.6254196,31.6240698,..
Land Surface Temperature,EN.LND.LTMP.DC,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.5623045,30.9375196,30.9378802,31.187504,30.1874728,32.4374377,30.6875151,31.0623674,31.6879973,30.9376163,31.5622968,30.9373955,31.8122313,31.562706,31.4371443,32.4369815,32.6872896,30.9376353,31.5627623,31.4379671,32.1875845,31.5621568,..
Land Surface Temperature,EN.LND.LTMP.DC,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8739195,26.3725109,26.6234025,26.3741533,26.6233085,27.1246115,26.3737512,26.3740582,26.1239313,26.8755856,27.3741951,26.3744892,27.1238634,27.1246044,27.3747246,27.1236646,27.3743605,26.8734819,26.6229443,27.6238607,27.8733694,27.3737596,..
Land Surface Temperature,EN.LND.LTMP.DC,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.8719791,36.6242333,36.3741067,36.624073,35.6252343,36.1232559,33.312616,36.6234382,34.562155,34.8748172,35.3767005,33.3761323,35.1247369,36.8738072,35.1881775,37.3741998,37.1239677,35.8125673,36.5622529,37.8751092,35.8122775,34.9369527,..
Land Surface Temperature,EN.LND.LTMP.DC,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.2794118,30.2822581,28.5375,29.3925,28.6548649,29.1355,29.0335294,29.5685,31.0940909,30.0631429,29.7187179,29.6022727,29.118,29.9214286,29.3014286,28.394375,29.7582051,30.4867442,29.8147619,29.18375,30.6192683,30.3784444,..
Land Surface Temperature,EN.LND.LTMP.DC,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.8765649,23.1258168,22.1258337,22.1255199,22.3771433,22.8753271,23.1253711,22.1276875,22.6282014,23.3758053,23.3747327,22.3778223,22.6275078,22.1282126,22.6276953,22.3755335,23.1253409,22.8753231,22.3777366,21.8786089,21.3757027,22.1270492,..
Land Surface Temperature,EN.LND.LTMP.DC,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.780992,13.4058104,14.4057575,15.3437708,13.9056751,14.1565702,14.9069703,14.7810482,14.2812933,15.1562443,13.1562048,14.5935357,13.530569,14.4685882,15.5938967,14.6551477,14.6219753,14.7803738,16.467841,15.5930908,16.4072227,14.4053112,..
Land Surface Temperature,EN.LND.LTMP.DC,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3116294,14.1852296,13.4362612,13.9370693,12.6874592,13.9342124,13.1871698,14.0620612,14.1861207,13.5605136,14.0610314,13.8118466,13.4364133,14.5624256,13.9373474,14.1862663,14.3099124,14.3119328,14.4374873,14.3119046,14.4358673,14.4384611,..
Land Surface Temperature,EN.LND.LTMP.DC,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.4371565,27.4369169,27.062426,27.8117025,26.8121723,28.3121142,27.1865863,27.6878585,27.5630147,27.5622857,28.5624963,27.9380027,27.3127385,27.9381807,27.6878701,27.6874495,28.6876752,27.6864397,27.5625974,28.1866026,28.3119242,27.4382818,..
Land Surface Temperature,EN.LND.LTMP.DC,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.6879479,39.1868921,38.8120071,38.4370071,38.8123545,38.0619588,38.8116068,38.1873655,38.6874284,39.3114764,39.4367466,38.6861336,38.4375847,39.8123825,39.1872352,38.1878097,38.9372124,37.9376226,39.1871335,38.8122905,39.3122554,39.9366333,..
Land Surface Temperature,EN.LND.LTMP.DC,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.9368435,34.5629715,33.1873576,33.6875716,32.5623979,33.3117616,33.4374877,33.1875399,33.5621175,33.4373877,33.5621364,33.8123553,33.3120551,34.4371157,34.0627893,33.9368835,34.0620705,33.9375734,33.8119449,34.3127069,34.3121679,35.1876053,..
Land Surface Temperature,EN.LND.LTMP.DC,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.6848464,19.1865417,17.9393295,18.8117928,17.4377676,16.8124124,17.5645952,19.4379422,19.0628422,17.9358468,17.5600498,18.5606284,18.3164055,19.0644591,18.5608863,18.5667507,17.814245,19.5585324,18.8152689,19.1901273,18.8126364,18.4383114,..
Land Surface Temperature,EN.LND.LTMP.DC,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3120313,-2.4379039,-0.6265834,0.12467477,0.37431965,-0.6862289,0.06274721,-0.5632454,-0.563618,-0.4377017,-1.8133625,0.56218741,-1.812244,0.18743901,0.37066713,0.18745369,0.6874845,-1.0629449,0.31279181,-0.6264288,-0.1253483,-0.4378843,..
Land Surface Temperature,EN.LND.LTMP.DC,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.5611023,43.0628217,42.937902,42.3123586,42.5627479,42.5632473,42.312373,42.3124473,41.6870736,42.4367872,43.0629741,41.937911,42.0620426,42.3120895,42.56406,42.936672,43.0629533,43.1881697,42.6888909,42.8142753,43.0623964,43.1890584,..
Land Surface Temperature,EN.LND.LTMP.DC,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.2469559,33.7473312,33.7468403,32.2444234,33.2453904,32.2460589,32.7470113,32.2459014,32.2457677,32.7450872,32.7469037,32.2453282,31.74635,32.2431184,32.2465147,32.2452719,33.2453383,32.7439958,33.2480803,31.7439297,31.7495418,32.747228,..
